sound_map,pc_1based,midi_program_0based,drum_set_name,midi_note,manual_region,gm_core_35_81,raw_label,resolved_name,inherited_from_pc1,no_sound,exc_group,two_voice,rnd,left_marker,source_manual_page,source_status
SC-8820,41,40,BRUSH,69,main_22_94,True,←,Cabasa,True,False,,False,False,False,68,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,41,40,BRUSH,70,main_22_94,True,←,Maracas,True,False,,False,False,False,68,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,41,40,BRUSH,71,main_22_94,True,←,Short High Whistle,True,False,2,False,False,False,68,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,41,40,BRUSH,72,main_22_94,True,←,Long Low Whistle,True,False,2,False,False,False,68,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,41,40,BRUSH,73,main_22_94,True,←,Short Guiro,True,False,3,False,False,False,68,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,41,40,BRUSH,74,main_22_94,True,←,Long Guiro,True,False,3,False,False,False,68,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,41,40,BRUSH,75,main_22_94,True,←,Claves,True,False,,False,False,False,68,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,41,40,BRUSH,76,main_22_94,True,←,High Wood Block,True,False,,False,False,False,68,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,41,40,BRUSH,77,main_22_94,True,←,Low Wood Block,True,False,,False,False,False,68,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,41,40,BRUSH,78,main_22_94,True,←,Mute Cuica,True,False,4,False,False,False,68,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,41,40,BRUSH,79,main_22_94,True,←,Open Cuica,True,False,4,False,False,False,68,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,41,40,BRUSH,80,main_22_94,True,←,Mute Triangle,True,False,5,False,False,False,68,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,41,40,BRUSH,81,main_22_94,True,←,Open Triangle,True,False,5,False,False,False,68,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,41,40,BRUSH,82,main_22_94,False,←,Shaker,True,False,,False,False,False,68,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,41,40,BRUSH,83,main_22_94,False,←,Jingle Bell,True,False,,False,False,False,68,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,41,40,BRUSH,84,main_22_94,False,←,Bell Tree,True,False,,False,False,False,68,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,41,40,BRUSH,85,main_22_94,False,←,Castanets,True,False,,False,False,False,68,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,41,40,BRUSH,86,main_22_94,False,←,Mute Surdo,True,False,6,False,False,False,68,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,41,40,BRUSH,87,main_22_94,False,←,Open Surdo,True,False,6,False,False,False,68,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,41,40,BRUSH,88,main_22_94,False,Applause *,Applause,False,False,,True,False,False,68,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,41,40,BRUSH,89,main_22_94,False,---,,False,True,,False,False,False,68,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,41,40,BRUSH,90,main_22_94,False,---,,False,True,,False,False,False,68,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,41,40,BRUSH,91,main_22_94,False,---,,False,True,,False,False,False,68,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,41,40,BRUSH,92,main_22_94,False,---,,False,True,,False,False,False,68,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,41,40,BRUSH,93,main_22_94,False,---,,False,True,,False,False,False,68,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,41,40,BRUSH,94,main_22_94,False,---,,False,True,,False,False,False,68,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,41,40,BRUSH,95,extended_0_21_95_127,False,---,,False,True,,False,False,False,75,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,41,40,BRUSH,96,extended_0_21_95_127,False,---,,False,True,,False,False,False,75,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,41,40,BRUSH,97,extended_0_21_95_127,False,---,,False,True,,False,False,False,75,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,41,40,BRUSH,98,extended_0_21_95_127,False,---,,False,True,,False,False,False,75,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,41,40,BRUSH,99,extended_0_21_95_127,False,---,,False,True,,False,False,False,75,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,41,40,BRUSH,100,extended_0_21_95_127,False,Brush Tap 1,Brush Tap 1,False,False,,False,False,False,75,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,41,40,BRUSH,101,extended_0_21_95_127,False,Brush Tap 2,Brush Tap 2,False,False,,False,False,False,75,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,41,40,BRUSH,102,extended_0_21_95_127,False,Brush Slap 1,Brush Slap 1,False,False,,False,False,False,75,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,41,40,BRUSH,103,extended_0_21_95_127,False,Brush Slap 2,Brush Slap 2,False,False,,False,False,False,75,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,41,40,BRUSH,104,extended_0_21_95_127,False,Brush Slap 3,Brush Slap 3,False,False,,False,False,False,75,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,41,40,BRUSH,105,extended_0_21_95_127,False,Brush Swirl 1,Brush Swirl 1,False,False,,False,False,False,75,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,41,40,BRUSH,106,extended_0_21_95_127,False,Brush Swirl 2,Brush Swirl 2,False,False,,False,False,False,75,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,41,40,BRUSH,107,extended_0_21_95_127,False,Brush Long Swirl,Brush Long Swirl,False,False,,False,False,False,75,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,41,40,BRUSH,108,extended_0_21_95_127,False,Jazz Snare 1,Jazz Snare 1,False,False,,False,False,False,75,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,41,40,BRUSH,109,extended_0_21_95_127,False,Jazz Snare 2,Jazz Snare 2,False,False,,False,False,False,75,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,41,40,BRUSH,110,extended_0_21_95_127,False,Standard 1 Snare1,Standard 1 Snare1,False,False,,False,False,False,75,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,41,40,BRUSH,111,extended_0_21_95_127,False,Standard 1 Snare2,Standard 1 Snare2,False,False,,False,False,False,75,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,41,40,BRUSH,112,extended_0_21_95_127,False,Standard 2 Snare1,Standard 2 Snare1,False,False,,False,False,False,75,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,41,40,BRUSH,113,extended_0_21_95_127,False,Standard 2 Snare2,Standard 2 Snare2,False,False,,False,False,False,75,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,41,40,BRUSH,114,extended_0_21_95_127,False,Snare Drum 2,Snare Drum 2,False,False,,False,False,False,75,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,41,40,BRUSH,115,extended_0_21_95_127,False,Standard 1 Snare 1,Standard 1 Snare 1,False,False,,False,False,False,75,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,41,40,BRUSH,116,extended_0_21_95_127,False,Standard 1 Snare 2,Standard 1 Snare 2,False,False,,False,False,False,75,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,41,40,BRUSH,117,extended_0_21_95_127,False,Standard 1 Snare 3,Standard 1 Snare 3,False,False,,False,False,False,75,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,41,40,BRUSH,118,extended_0_21_95_127,False,Room Snare 1,Room Snare 1,False,False,,False,False,False,75,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,41,40,BRUSH,119,extended_0_21_95_127,False,Room Snare 2,Room Snare 2,False,False,,False,False,False,75,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,41,40,BRUSH,120,extended_0_21_95_127,False,Power Snare 1,Power Snare 1,False,False,,False,False,False,75,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,41,40,BRUSH,121,extended_0_21_95_127,False,Power Snare 2,Power Snare 2,False,False,,False,False,False,75,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,41,40,BRUSH,122,extended_0_21_95_127,False,Gated Snare,Gated Snare,False,False,,False,False,False,75,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,41,40,BRUSH,123,extended_0_21_95_127,False,Dance Snare 1,Dance Snare 1,False,False,,False,False,False,75,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,41,40,BRUSH,124,extended_0_21_95_127,False,Dance Snare 2,Dance Snare 2,False,False,,False,False,False,75,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,41,40,BRUSH,125,extended_0_21_95_127,False,Disco Snare,Disco Snare,False,False,,False,False,False,75,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,41,40,BRUSH,126,extended_0_21_95_127,False,Electric Snare 2,Electric Snare 2,False,False,,False,False,False,75,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,41,40,BRUSH,127,extended_0_21_95_127,False,Electric Snare 3 *,Electric Snare 3,False,False,,True,False,False,75,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,49,48,ORCHESTRA,0,extended_0_21_95_127,False,←,Standard 1 Kick 1,True,False,,False,False,False,76,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,49,48,ORCHESTRA,1,extended_0_21_95_127,False,←,Standard 1 Kick 2,True,False,,False,False,False,76,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,49,48,ORCHESTRA,2,extended_0_21_95_127,False,←,Standard 2 Kick 1,True,False,,False,False,False,76,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,49,48,ORCHESTRA,3,extended_0_21_95_127,False,←,Standard 2 Kick 2,True,False,,False,False,False,76,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,49,48,ORCHESTRA,4,extended_0_21_95_127,False,←,Kick Drum 1,True,False,,False,False,False,76,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,49,48,ORCHESTRA,5,extended_0_21_95_127,False,←,Kick Drum 2,True,False,,False,False,False,76,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,49,48,ORCHESTRA,6,extended_0_21_95_127,False,←,Jazz Kick 1,True,False,,False,False,False,76,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,49,48,ORCHESTRA,7,extended_0_21_95_127,False,←,Jazz Kick 2,True,False,,False,False,False,76,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,49,48,ORCHESTRA,8,extended_0_21_95_127,False,←,Room Kick 1,True,False,,False,False,False,76,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,49,48,ORCHESTRA,9,extended_0_21_95_127,False,←,Room Kick 2,True,False,,False,False,False,76,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,49,48,ORCHESTRA,10,extended_0_21_95_127,False,←,Power Kick 1,True,False,,False,False,False,76,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,49,48,ORCHESTRA,11,extended_0_21_95_127,False,←,Power Kick 2,True,False,,False,False,False,76,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,49,48,ORCHESTRA,12,extended_0_21_95_127,False,←,Electric Kick 2,True,False,,False,False,False,76,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,49,48,ORCHESTRA,13,extended_0_21_95_127,False,←,Electric Kick 1,True,False,,True,False,False,76,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,49,48,ORCHESTRA,14,extended_0_21_95_127,False,←,TR-808 Kick,True,False,,False,False,False,76,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,49,48,ORCHESTRA,15,extended_0_21_95_127,False,←,TR-909 Kick,True,False,,False,False,False,76,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,49,48,ORCHESTRA,16,extended_0_21_95_127,False,←,Dance Kick,True,False,,False,False,False,76,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,49,48,ORCHESTRA,17,extended_0_21_95_127,False,←,Voice One,True,False,,False,False,False,76,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,49,48,ORCHESTRA,18,extended_0_21_95_127,False,←,Voice Two,True,False,,False,False,False,76,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,49,48,ORCHESTRA,19,extended_0_21_95_127,False,←,Voice Three,True,False,,False,False,False,76,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,49,48,ORCHESTRA,20,extended_0_21_95_127,False,---,,False,True,,False,False,False,76,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,49,48,ORCHESTRA,21,extended_0_21_95_127,False,---,,False,True,,False,False,False,76,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,49,48,ORCHESTRA,22,main_22_94,False,←,MC-500 Beep 1,True,False,,False,False,False,69,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,49,48,ORCHESTRA,23,main_22_94,False,←,MC-500 Beep 2,True,False,,False,False,False,69,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,49,48,ORCHESTRA,24,main_22_94,False,←,Concert SD,True,False,,False,False,False,69,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,49,48,ORCHESTRA,25,main_22_94,False,←,Snare Roll,True,False,,False,False,False,69,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,49,48,ORCHESTRA,26,main_22_94,False,Finger Snap,Finger Snap,False,False,,False,False,False,69,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,49,48,ORCHESTRA,27,main_22_94,False,Closed Hi-Hat 2 [EXC1],Closed Hi-Hat 2,False,False,1,False,False,False,69,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,49,48,ORCHESTRA,28,main_22_94,False,Pedal Hi-Hat [EXC1],Pedal Hi-Hat,False,False,1,False,False,False,69,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,49,48,ORCHESTRA,29,main_22_94,False,Open Hi-Hat 2 [EXC1],Open Hi-Hat 2,False,False,1,False,False,False,69,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,49,48,ORCHESTRA,30,main_22_94,False,Ride Cymbal 1,Ride Cymbal 1,False,False,,False,False,False,69,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,49,48,ORCHESTRA,31,main_22_94,False,←,Sticks,True,False,,False,False,False,69,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,49,48,ORCHESTRA,32,main_22_94,False,←,Square Click,True,False,,False,False,False,69,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,49,48,ORCHESTRA,33,main_22_94,False,←,Metronome Click,True,False,,False,False,False,69,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,49,48,ORCHESTRA,34,main_22_94,False,←,Metronome Bell,True,False,,False,False,False,69,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,49,48,ORCHESTRA,35,main_22_94,True,Jazz Kick 1,Jazz Kick 1,False,False,,False,False,False,69,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,49,48,ORCHESTRA,36,main_22_94,True,Concert BD 1,Concert BD 1,False,False,,False,False,False,69,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,49,48,ORCHESTRA,37,main_22_94,True,←,Side Stick,True,False,,False,False,False,69,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,49,48,ORCHESTRA,38,main_22_94,True,Concert SD,Concert SD,False,False,,False,False,False,69,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,49,48,ORCHESTRA,39,main_22_94,True,Castanets,Castanets,False,False,,False,False,False,69,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,49,48,ORCHESTRA,40,main_22_94,True,Concert SD,Concert SD,False,False,,False,False,False,69,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,49,48,ORCHESTRA,41,main_22_94,True,Timpani F,Timpani F,False,False,,False,False,False,69,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,49,48,ORCHESTRA,42,main_22_94,True,Timpani F#,Timpani F#,False,False,,False,False,False,69,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,49,48,ORCHESTRA,43,main_22_94,True,Timpani G,Timpani G,False,False,,False,False,False,69,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,49,48,ORCHESTRA,44,main_22_94,True,Timpani G#,Timpani G#,False,False,,False,False,False,69,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,49,48,ORCHESTRA,45,main_22_94,True,Timpani A,Timpani A,False,False,,False,False,False,69,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,49,48,ORCHESTRA,46,main_22_94,True,Timpani A#,Timpani A#,False,False,,False,False,False,69,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,49,48,ORCHESTRA,47,main_22_94,True,Timpani B,Timpani B,False,False,,False,False,False,69,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,49,48,ORCHESTRA,48,main_22_94,True,Timpani c,Timpani c,False,False,,False,False,False,69,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,49,48,ORCHESTRA,49,main_22_94,True,Timpani c#,Timpani c#,False,False,,False,False,False,69,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,49,48,ORCHESTRA,50,main_22_94,True,Timpani d,Timpani d,False,False,,False,False,False,69,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,49,48,ORCHESTRA,51,main_22_94,True,Timpani d#,Timpani d#,False,False,,False,False,False,69,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,49,48,ORCHESTRA,52,main_22_94,True,Timpani e,Timpani e,False,False,,False,False,False,69,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,49,48,ORCHESTRA,53,main_22_94,True,Timpani f,Timpani f,False,False,,False,False,False,69,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,49,48,ORCHESTRA,54,main_22_94,True,←,Tambourine,True,False,,False,False,False,69,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,49,48,ORCHESTRA,55,main_22_94,True,←,Splash Cymbal,True,False,,False,False,False,69,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,49,48,ORCHESTRA,56,main_22_94,True,←,Cowbell,True,False,,False,False,False,69,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,49,48,ORCHESTRA,57,main_22_94,True,Concert Cymbal 2,Concert Cymbal 2,False,False,,False,False,False,69,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,49,48,ORCHESTRA,58,main_22_94,True,←,Vibra-slap,True,False,,False,False,False,69,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,49,48,ORCHESTRA,59,main_22_94,True,Concert Cymbal 1,Concert Cymbal 1,False,False,,False,False,False,69,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,49,48,ORCHESTRA,60,main_22_94,True,←,High Bongo,True,False,,False,False,False,69,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,49,48,ORCHESTRA,61,main_22_94,True,←,Low Bongo,True,False,,False,False,False,69,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,49,48,ORCHESTRA,62,main_22_94,True,←,Mute High Conga,True,False,,False,False,False,69,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,49,48,ORCHESTRA,63,main_22_94,True,←,Open High Conga,True,False,,False,False,False,69,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,49,48,ORCHESTRA,64,main_22_94,True,←,Low Conga,True,False,,False,False,False,69,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,49,48,ORCHESTRA,65,main_22_94,True,←,High Timbale,True,False,,False,False,False,69,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,49,48,ORCHESTRA,66,main_22_94,True,←,Low Timbale,True,False,,False,False,False,69,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,49,48,ORCHESTRA,67,main_22_94,True,←,High Agogo,True,False,,False,False,False,69,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,49,48,ORCHESTRA,68,main_22_94,True,←,Low Agogo,True,False,,False,False,False,69,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,49,48,ORCHESTRA,69,main_22_94,True,←,Cabasa,True,False,,False,False,False,69,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,49,48,ORCHESTRA,70,main_22_94,True,←,Maracas,True,False,,False,False,False,69,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,49,48,ORCHESTRA,71,main_22_94,True,←,Short High Whistle,True,False,2,False,False,False,69,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,49,48,ORCHESTRA,72,main_22_94,True,←,Long Low Whistle,True,False,2,False,False,False,69,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,49,48,ORCHESTRA,73,main_22_94,True,←,Short Guiro,True,False,3,False,False,False,69,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,49,48,ORCHESTRA,74,main_22_94,True,←,Long Guiro,True,False,3,False,False,False,69,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
